name,state_code
Taluya,BUK
Tambak,BUK
Tambilil,BUK
Tamnag,BUK
Tampakan,BUK
Tañgo,BUK
Tantangan,BUK
Telafas,BUK
Teresita,BUK
Tinoto,BUK
Tomado,BUK
Tran,BUK
Tuka,BUK
Tulunan,BUK
Tupi,BUK
Tuyan,BUK
Upper Klinan,BUK
Upper San Mateo,BUK
Villamor,BUK
Agay,BUL
Alegria,BUL
Alubijid,BUL
Amaga,BUL
Anticala,BUL
Aras-asan,BUL
Aurora,BUL
Bacolod,BUL
Bacuag,BUL
Bah-Bah,BUL
Balangbalang,BUL
Bancasi,BUL
Bangonay,BUL
Barcelona,BUL
Barobo,BUL
Basa,BUL
Basilisa,BUL
Bayabas,BUL
Bayugan,BUL
Bigaan,BUL
Binucayan,BUL
Bislig,BUL
Borbon,BUL
Buenavista,BUL
Bunawan,BUL
Burgos,BUL
Butuan,BUL
Cabadbaran,BUL
Cagdianao,BUL
Cagwait,BUL
Calamba,BUL
Caloc-an,BUL
Cantapoy,BUL
Cantilan,BUL
Capalayan,BUL
Carmen,BUL
Carrascal,BUL
Causwagan,BUL
City of Cabadbaran,BUL
Claver,BUL
Comagascas,BUL
Cortes,BUL
Cuevas,BUL
Culit,BUL
Dakbayan sa Bislig,BUL
Dapa,BUL
Del Carmen,BUL
Del Pilar,BUL
Dinagat,BUL
Esperanza,BUL
Gamut,BUL
General Luna,BUL
Gigaquit,BUL
Guadalupe,BUL
Guinabsan,BUL
Hinatuan,BUL
Ipil,BUL
Jabonga,BUL
Jagupit,BUL
Javier,BUL
Kauswagan,BUL
Kinabhangan,BUL
Kitcharao,BUL
La Paz,BUL
La Union,BUL
Lanuza,BUL
Lapinigan,BUL
Las Nieves,BUL
Lianga,BUL
Libas,BUL
Libertad,BUL
Libjo,BUL
Lingig,BUL
Loreto,BUL
Los Angeles,BUL
Los Arcos,BUL
Loyola,BUL
Luna,BUL
Mabahin,BUL
Mabua,BUL
Madrid,BUL
Magallanes,BUL
Mainit,BUL
Malimono,BUL
Manapa,BUL
Marihatag,BUL
Matabao,BUL
Mati,BUL
Maygatasan,BUL
Nasipit,BUL
Panikian,BUL
Parang,BUL
Patin-ay,BUL
Pilar,BUL
Placer,BUL
Prosperidad,BUL
Punta,BUL
Rizal,BUL
Rosario,BUL
Salvacion,BUL
San Agustin,BUL
San Benito,BUL
San Francisco,BUL
San Isidro,BUL
San Luis,BUL
San Miguel,BUL
Sanghan,BUL
Santa Ana,BUL
Santa Josefa,BUL
Santa Maria,BUL
Santa Monica,BUL
Santiago,BUL
Santo Tomas,BUL
Sibagat,BUL
Sinubong,BUL
Sison,BUL
Socorro,BUL
Surigao City,BUL
Tagana-an,BUL
Tagbina,BUL
Tagcatong,BUL
Tago,BUL
Talacogon,BUL
Taligaman,BUL
Talisay,BUL
Tandag,BUL
Tidman,BUL
Tigao,BUL
Trento,BUL
Tubajon,BUL
Tubay,BUL
Tubod,BUL
Unidad,BUL
Union,BUL
Veruela,BUL
Ampatuan,CAG
Andalan,CAG
Anuling,CAG
Awang,CAG
Bacayawan,CAG
Bacolod Grande,CAG
Bacolod-Kalawi,CAG
Badak,CAG
Bagan,CAG
Baka,CAG
Bakung,CAG
Balabagan,CAG
Balas,CAG
Balindong,CAG
Bangkal,CAG
Banguingui,CAG
Bankaw,CAG
Barira,CAG
Barurao,CAG
Bato Bato,CAG
Baunu-Timbangan,CAG
Bawison,CAG
Bayang,CAG
Bayanga,CAG
Begang,CAG
Binidayan,CAG
Binuang,CAG
Blinsung,CAG
Bongao,CAG
Bongued,CAG
Buadiposo-Buntong,CAG
Bualan,CAG
Buan,CAG
Buansa,CAG
Bubong,CAG
Budta,CAG
Bugasan,CAG
Buldon,CAG
Buliok,CAG
Bulit,CAG
Buluan,CAG
Butig,CAG
Cagayan de Tawi-Tawi,CAG
Calanogas,CAG
Colonia,CAG
Dado,CAG
Dadus,CAG
Dalican,CAG
Dalumangcob,CAG
Damabalas,CAG
Damatulan,CAG
Datu Blah T. Sinsuat,CAG
Datu Odin Sinsuat,CAG
Datu Paglas,CAG
Datu Piang,CAG
Digal,CAG
Dinaig,CAG
Dinganen,CAG
Ditsaan-Ramain,CAG
Ebcor Town,CAG
Gadung,CAG
Ganassi,CAG
Gang,CAG
Guiong,CAG
Idtig,CAG
Indanan,CAG
Isabela,CAG
Jolo,CAG
Kabasalan,CAG
Kabuntalan,CAG
Kagay,CAG
Kajatian,CAG
Kalang,CAG
Kalbugan,CAG
Kalingalan Caluang,CAG
Kambing,CAG
Kanlagay,CAG
Kansipati,CAG
Kapai,CAG
Karungdong,CAG
Katico,CAG
Katidtuan,CAG
Katuli,CAG
Kauran,CAG
Kitango,CAG
Kitapak,CAG
Kolape,CAG
Kulase,CAG
Kulay-Kulay,CAG
Kulempang,CAG
Kungtad,CAG
Labuñgan,CAG
Laminusa,CAG
Lamitan,CAG
Lamitan City,CAG
Langpas,CAG
Languyan,CAG
Larap,CAG
Latung,CAG
Layog,CAG
Ligayan,CAG
Limbo,CAG
Litayan,CAG
Lookan,CAG
Lugus,CAG
Lumba-a-Bayabao,CAG
Lumbac,CAG
Lumbatan,CAG
Lumbayanague,CAG
Lutayan,CAG
Luuk,CAG
Luuk Datan,CAG
Madalum,CAG
Madamba,CAG
Maguing,CAG
Mahala,CAG
Maimbung,CAG
Makir,CAG
Malabang,CAG
Maluso,CAG
Manubul,CAG
Manuk Mangkaw,CAG
Marantao,CAG
Marawi,CAG
Marogong,CAG
Marsada,CAG
Marunggas,CAG
Masiu,CAG
Matanog,CAG
Mataya,CAG
Mauboh,CAG
Mileb,CAG
Molundo,CAG
Municipality of Indanan,CAG
Municipality of Lantawan,CAG
Municipality of Pangutaran,CAG
Municipality of Sultan Gumander,CAG
Municipality of Tongkil,CAG
New Batu Batu,CAG
New Panamao,CAG
Nuyo,CAG
Old Panamao,CAG
Pagalungan,CAG
Pagatin,CAG
Pagayawan,CAG
Paglat,CAG
Paitan,CAG
Panabuan,CAG
Panadtaban,CAG
Pandag,CAG
Pandakan,CAG
Pandami,CAG
Pandan Niog,CAG
Pang,CAG
Panglima Sugala,CAG
Pangutaran,CAG
Parang,CAG
Parangan,CAG
Parian Dakula,CAG
Pata,CAG
Patikul,CAG
Pawak,CAG
Payuhan,CAG
Piagapo,CAG
Pidsandawan,CAG
Pinaring,CAG
Pitogo,CAG
Poon-a-Bayabao,CAG
Pualas,CAG
Punay,CAG
Rimpeso,CAG
Rominimbang,CAG
Sagasa,CAG
Saguiaran,CAG
Sambuluan,CAG
Sanga-Sanga,CAG
Santa Clara,CAG
Sapa,CAG
Sapa-Sapa,CAG
Sapadun,CAG
Satan,CAG
Semut,CAG
Shariff Aguak,CAG
Siasi,CAG
Simuay,CAG
Simunul,CAG
Sionogan,CAG
Sitangkai,CAG
South Ubian,CAG
South Upi,CAG
Sultan Kudarat,CAG
Sultan sa Barongis,CAG
Sultan Sumagka,CAG
Sumisip,CAG
Tabiauan,CAG
Tablas,CAG
Tairan Camp,CAG
Talayan,CAG
Talipao,CAG
Talipaw,CAG
Tampakan,CAG
Tamparan,CAG
Tandubas,CAG
Tapayan,CAG
Tapikan,CAG
Tapul,CAG
Taraka,CAG
Taungoh,CAG
Taviran,CAG
Tinutulan,CAG
Tipo-Tipo,CAG
Tongouson,CAG
Tubaran,CAG
Tuburan,CAG
Tugaya,CAG
Tumbagaan,CAG
Tunggol,CAG
Tungol,CAG
Turtle Islands,CAG
Ungus-Ungus,CAG
Upi,CAG
Uyaan,CAG
Wao,CAG
Abulug,2
Abut,2
Accusilian,2
Afusing Centro,2
Aggugaddah,2
Alabug,2
Alannay,2
Alcala,2
Alibago,2
Alicia,2
Allacapan,2
Almaguer North,2
Amulung,2
Angadanan,2
Antagan Segunda,2
Aparri,2
Aritao,2
Atulayan,2
Aurora,2
Awallan,2
Bacnor East,2
Baggabag B,2
Bagong Tanza,2
Bagu,2
Bagumbayan,2
Ballesteros,2
Bambang,2
Bangad,2
Banganan,2
Banquero,2
Barucboc Norte,2
Basco,2
Batal,2
Battung,2
Bauan,2
Bayombong,2
Belance,2
Benito Soliven,2
Binalan,2
Binguang,2
Bintawan,2
Bitag Grande,2
Bone South,2
Buguey,2
Buliwao,2
Bulu,2
Burgos,2
Busilak,2
Cabagan,2
Cabannungan Second,2
Cabaritan East,2
Cabarroguis,2
Cabatuan,2
Cabiraoan,2
Cabulay,2
Calamagui East,2
Calantac,2
Calaoagan,2
Calinaoan Malasin,2
Calog Norte,2
Camalaniugan,2
Capissayan Sur,2
Carig,2
Casambalangan,2
Catayauan,2
Claveria,2
Cordon,2
Cullalabo del Sur,2
Dagupan,2
Dalaoig,2
Daragutan,2
Dassun,2
Diadi,2
Diamantina,2
Dibuluan,2
Dicabisagan,2
Dicamay,2
Diffun,2
Divisoria,2
Dodan,2
Dumabato,2
Echague,2
Eden,2
Enrile,2
Esperanza East,2
Estefania,2
Furao,2
Gadu,2
Gammad,2
Gamu,2
Ganapi,2
Gappal,2
Gattaran,2
Gonzaga,2
Guiddam,2
Ibung,2
Iguig,2
Ilagan,2
Ineangan,2
Iraga,2
Itbayat,2
Ivana,2
Jones,2
Kasibu,2
La Paz,2
Lallayug,2
Lanna,2
Lapi,2
Larion Alto,2
Lasam,2
Lucban,2
Luna,2
Mabasa,2
Mabini,2
Mabuttal East,2
Maddarulug Norte,2
Maddela,2
Magalalag,2
Magapit,2
Magapit Aguiguican,2
Magdalena,2
Magsaysay,2
Maguilling,2
Mahatao,2
Malasin,2
Mallig,2
Maluno Sur,2
Manaring,2
Manga,2
Masaya Sur,2
Masipi West,2
Maxingal,2
Minallo,2
Minanga Norte,2
Minante Segundo,2
Minuri,2
Mozzozzin Sur,2
Mungo,2
Muñoz East,2
Nabannagan West,2
Nagrumbuan,2
Nagtipunan,2
Naguilian,2
Namuac,2
Nattapian,2
Paddaya,2
Palagao Norte,2
Pamplona,2
Pangal Sur,2
Pata,2
Pattao,2
Peñablanca,2
Piat,2
Pilig,2
Pinoma,2
Province of Batanes,2
Province of Cagayan,2
Province of Isabela,2
Province of Nueva Vizcaya,2
Province of Quirino,2
Quezon,2
Quibal,2
Quirino,2
Ragan Norte,2
Ramon,2
Ramos West,2
Reina Mercedes,2
Rizal,2
Roxas,2
Sabtang,2
Saguday,2
Salinas,2
Salinungan Proper,2
San Antonio,2
San Bernardo,2
San Fernando,2
San Guillermo,2
San Jose,2
San Juan,2
San Luis,2
San Manuel,2
San Mariano,2
San Mateo,2
San Pedro,2
San Vicente,2
Sandiat Centro,2
Santa Ana,2
Santa Cruz,2
Santa Fe,2
Santa Maria,2
Santa Praxedes,2
Santa Teresita,2
Santiago,2
Santo Domingo,2
Santo Niño,2
Santo Tomas,2
Siempre Viva,2
Sillawit,2
Simanu Sur,2
Simimbaan,2
Sinamar,2
Sindon,2
Solana,2
Solano,2
Soyung,2
Taguing,2
Tapel,2
Tuao,2
Tuguegarao,2
Tumauini,2
Tupang,2
Uddiawan,2
Ugac Sur,2
Ugad,2
Upi,2
Uyugan,2
Yeban Norte,2
Ambuclao,CAN
Amlimay,CAN
Ampusungan,CAN
Angad,CAN
Atok,CAN
Baculongan,CAN
Baguinge,CAN
Baguio,CAN
Bakun,CAN
Balbalan,CAN
Banaue,CAN
Bangao,CAN
Bangued,CAN
Bantay,CAN
Barlig,CAN
Bauko,CAN
Bayabas,CAN
Besao,CAN
Betwagan,CAN
Bocos,CAN
Bokod,CAN
Boliney,CAN
Bontoc,CAN
Bucay,CAN
Bucloc,CAN
Buguias,CAN
Bulalacao,CAN
Butigui,CAN
Calaba,CAN
Calanasan,CAN
Conner,CAN
Daguioman,CAN
Dalipey,CAN
Dalupirip,CAN
Danglas,CAN
Dolores,CAN
Flora,CAN
Gambang,CAN
Guinsadan,CAN
Hapao,CAN
Hingyon,CAN
Hungduan,CAN
Itogon,CAN
Kabayan,CAN
Kabugao,CAN
Kapangan,CAN
Kiangan,CAN
Kibungan,CAN
La Paz,CAN
La Trinidad,CAN
Lacub,CAN
Lagangilang,CAN
Lagawe,CAN
Lagayan,CAN
Lamut,CAN
Langiden,CAN
Laya,CAN
Licuan,CAN
Licuan-Baay,CAN
Liwan,CAN
Loacan,CAN
Luba,CAN
Lubuagan,CAN
Luna,CAN
Malibcong,CAN
Manabo,CAN
Mankayan,CAN
Mayoyao,CAN
Monamon,CAN
Nangalisan,CAN
Natonin,CAN
Natubleng,CAN
Paracelis,CAN
Pasil,CAN
Peñarrubia,CAN
Pidigan,CAN
Pilar,CAN
Pinukpuk,CAN
Potia,CAN
Pudtol,CAN
Rizal,CAN
Sabangan,CAN
Sablan,CAN
Sadanga,CAN
Sadsadan,CAN
Sagada,CAN
Sal-Lapadan,CAN
San Isidro,CAN
San Juan,CAN
San Quintin,CAN
San Ramon,CAN
Santa Marcela,CAN
Tabaan,CAN
Tabio,CAN
Tabuk,CAN
Tacadang,CAN
Tadian,CAN
Taloy,CAN
Tanudan,CAN
Tayum,CAN
Tineg,CAN
Tinglayan,CAN
Tinoc,CAN
Topdac,CAN
Tuba,CAN
Tublay,CAN
Tubo,CAN
Tuding,CAN
Villarosa,CAN
Villaviciosa,CAN
Adlay,13
Agay,13
Alegria,13
Alubijid,13
Amaga,13
Anticala,13
Aras-asan,13
Aurora,13
Bacolod,13
Bacuag,13
Bah-Bah,13
Balangbalang,13
Bancasi,13
Bangonay,13
Barcelona,13
Barobo,13
Basa,13
Basag,13
Basilisa,13
Bayabas,13
Bayugan,13
Bigaan,13
Binucayan,13
Bislig,13
Borbon,13
Buenavista,13
Bunawan,13
Burgos,13
Butuan,13
Cabadbaran,13
Cagdianao,13
Cagwait,13
Calamba,13
Caloc-an,13
Cantapoy,13
Cantilan,13
Capalayan,13
Carmen,13
Carrascal,13
Causwagan,13
Claver,13
Comagascas,13
Cortes,13
Cuevas,13
Culit,13
Dapa,13
Del Carmen Surigao del Norte,13
Del Pilar,13
Dinagat,13
Dinagat Islands,13
Esperanza,13
Gamut,13
General Luna,13
Gigaquit,13
Guadalupe,13
Guinabsan,13
Hinatuan,13
Ipil,13
Jabonga,13
Jagupit,13
Javier,13
Kauswagan,13
Kinabhangan,13
Kitcharao,13
La Paz,13
La Union,13
Lanuza,13
Lapinigan,13
Lianga,13
Libas,13
Libertad,13
Libjo,13
Lingig,13
Lombocan,13
Loreto,13
Los Angeles,13
Los Arcos,13
Loyola,13
Luna,13
Mabahin,13
Mabua,13
Madrid,13
Magallanes,13
Mainit,13
Malimono,13
Manapa,13
Marihatag,13
Matabao,13
Mati,13
Maygatasan,13
Nasipit,13
Panikian,13
Parang,13
Patin-ay,13
Pilar,13
Placer,13
Prosperidad,13
Province of Agusan del Norte,13
Province of Agusan del Sur,13
Province of Surigao del Norte,13
Province of Surigao del Sur,13
Punta,13
Rizal,13
Salvacion,13
San Benito,13
San Francisco,13
San Isidro,13
San Luis,13
San Miguel,13
Sanghan,13
Santa Ana,13
Santa Josefa,13
Santa Maria,13
Santa Monica,13
Santo Tomas,13
Sibagat,13
Sinubong,13
Sison,13
Socorro,13
Surigao,13
Tagana-an,13
Tagbina,13
Tagcatong,13
Tago,13
Talacogon,13
Taligaman,13
Talisay,13
Tandag,13
Tidman,13
Tigao,13
Trento,13
Tubajon,13
Tubay,13
Tubod,13
Tungao,13
Unidad,13
Union,13
Veruela,13
Abucay,3
Acli,3
Agbannawag,3
Akle,3
Aliaga,3
Almendras,3
Alua,3
Amacalan,3
Amucao,3
Amuñgan,3
Anao,3
Angat,3
Angeles City,3
Antipolo,3
Apalit,3
Arayat,3
Arenas,3
Arminia,3
Babo-Pangulo,3
Bacabac,3
Bacolor,3
Bacsay,3
Bagac,3
Bagong Barrio,3
Bagong-Sikat,3
Bahay Pare,3
Bakulong,3
Balagtas,3
Balanga,3
Balaoang,3
Balas,3
Balasing,3
Balayang,3
Baler,3
Balibago,3
Balingcanaway,3
Balite,3
Baliuag,3
Baloc,3
Baloy,3
Balsic,3
Balucuc,3
Balut,3
Balutu,3
Bamban,3
Banawang,3
Bangad,3
Bani,3
Baquero Norte,3
Batasan Bata,3
Batitang,3
Bayanan,3
Beddeng,3
Biay,3
Bibiclat,3
Bicos,3
Biga,3
Bilad,3
Bituñgol,3
Bobon Second,3
Bocaue,3
Bodega,3
Bolitoc,3
Bongabon,3
Botolan,3
Buenlag,3
Buensuseso,3
Bulaon,3
Bularit,3
Bulawin,3
Bulihan,3
Buliran,3
Buliran Segundo,3
Bulualto,3
Bundoc,3
Bunol,3
Burgos,3
Bustos,3
Cabanatuan City,3
Cabangan,3
Cabayaoasan,3
Cabcaben,3
Cabiao,3
Cabog,3
Cafe,3
Calaba,3
Calancuasan Norte,3
Calangain,3
Calantas,3
Calayaan,3
Calibungan,3
Calibutbut,3
Calingcuan,3
Calumpang,3
Calumpit,3
Cama Juan,3
Camachile,3
Camias,3
Camiling,3
Candaba,3
Candating,3
Capas,3
Cardona,3
Carmen,3
Carranglan,3
Castillejos,3
Cauayan,3
Cavite,3
Cawayan Bugtong,3
Comillas,3
Communal,3
Concepcion,3
Conversion,3
Culianin,3
Culubasa,3
Cut-cut Primero,3
Cuyapo,3
Dampol,3
Del Carmen,3
Del Pilar,3
Digdig,3
Diliman Primero,3
Dinalupihan,3
Dingalan,3
Dolores,3
Doña Remedios Trinidad,3
Dumarais,3
Entablado,3
Estacion,3
Estipona,3
Estrella,3
Floridablanca,3
Gabaldon,3
Gapan,3
General Luna,3
General Mamerto Natividad,3
General Tinio,3
Gerona,3
Guagua,3
Gueset,3
Guiguinto,3
Guimba,3
Guisguis,3
Gutad,3
Guyong,3
Hagonoy,3
Hermosa,3
Iba,3
Jaen,3
La Paz,3
Lambakin,3
Lanat,3
Laug,3
Laur,3
Lawang Kupang,3
Lennec,3
Licab,3
Liciada,3
Ligaya,3
Limay,3
Liozon,3
Lipay,3
Llanera,3
Loma de Gato,3
Lomboy,3
Lourdes,3
Lubao,3
Lucapon,3
Lupao,3
Maasim,3
Mababanaba,3
Mabalacat City,3
Mabayo,3
Mabilang,3
Mabilog,3
Mabini,3
Macabebe,3
Macapsing,3
Macarse,3
Macatbong,3
Magalang,3
Magliman,3
Magtangol,3
Maguinao,3
Malabon,3
Malacampa,3
Maligaya,3
Malino,3
Malolos,3
Maloma,3
Maluid,3
Malusac,3
Mambog,3
Mamonit,3
Manacsac,3
Manatal,3
Mandili,3
Mangga,3
Manibaug Pasig,3
Manogpi,3
Mapalacsiao,3
Mapalad,3
Mapaniqui,3
Maquiapo,3
Marawa,3
Maria Aurora,3
Marilao,3
Mariveles,3
Masalipit,3
Masantol,3
Masinloc,3
Matayumtayum,3
Maturanoc,3
Mayantoc,3
Mexico,3
Meycauayan,3
Minalin,3
Moncada,3
Moriones,3
Morong,3
Motrico,3
Muñoz,3
Murcia,3
Nagpandayan,3
Nambalan,3
Nampicuan,3
Nancamarinan,3
Nieves,3
Niugan,3
Norzagaray,3
Obando,3
Olongapo,3
Orani,3
Orion,3
Paco Roman,3
Padapada,3
Paitan Norte,3
Palauig,3
Palayan City,3
Palusapis,3
Pamatawan,3
Panabingan,3
Panan,3
Pance,3
Pandacaqui,3
Pandi,3
Pando,3
Paniqui,3
Panlinlang,3
Pantabangan,3
Pantubig,3
Paombong,3
Papaya,3
Parang,3
Parista,3
Pau,3
Peñaranda,3
Pias,3
Pilar,3
Piñahan,3
Pinambaran,3
Pio,3
Plaridel,3
Poblacion San Felipe,3
Porac,3
Porais,3
Prado Siongco,3
Province of Aurora,3
Province of Bataan,3
Province of Bulacan,3
Province of Nueva Ecija,3
Province of Pampanga,3
Province of Tarlac,3
Province of Zambales,3
Pulilan,3
Pulo,3
Pulong Gubat,3
Pulong Sampalok,3
Pulung Santol,3
Pulungmasle,3
Puncan,3
Pura,3
Purac,3
Putlod,3
Quezon,3
Rajal Norte,3
Ramos,3
Rizal,3
Sabang,3
Sagana,3
Salapungan,3
Salaza,3
Salcedo,3
Salvacion I,3
Samal,3
Sampaloc,3
San Agustin,3
San Alejandro,3
San Andres,3
San Anton,3
San Antonio,3
San Basilio,3
San Benito,3
San Carlos,3
San Casimiro,3
San Clemente,3
San Cristobal,3
San Fabian,3
San Felipe,3
San Felipe Old,3
San Fernando,3
San Francisco,3
San Ildefonso,3
San Isidro,3
San Jacinto,3
San Jose,3
San Jose del Monte,3
San Juan,3
San Juan de Mata,3
San Leonardo,3
San Lorenzo,3
San Luis,3
San Manuel,3
San Marcelino,3
San Mariano,3
San Mateo,3
San Miguel,3
San Narciso,3
San Nicolas,3
San Pascual,3
San Patricio,3
San Rafael,3
San Ricardo,3
San Roque,3
San Roque Dau First,3
San Simon,3
San Vicente,3
San Vincente,3
Santa Ana,3
Santa Barbara,3
Santa Cruz,3
Santa Fe,3
Santa Ignacia,3
Santa Ines West,3
Santa Juliana,3
Santa Lucia,3
Santa Maria,3
Santa Monica,3
Santa Rita,3
Santa Rosa,3
Santa Teresa First,3
Santiago,3
Santo Cristo,3
Santo Domingo,3
Santo Niño,3
Santo Rosario,3
Santo Tomas,3
Santol,3
Sapang,3
Sapang Buho,3
Sapol,3
Saysain,3
Sexmoan,3
Sibul,3
Siclong,3
Sinait,3
Sinilian First,3
Soledad,3
Subic,3
Suklayin,3
Sula,3
Sulucan,3
Tabacao,3
Tabon,3
Tabuating,3
Tal I Mun Doc,3
Talaga,3
Talang,3
Talavera,3
Taltal,3
Talugtug,3
Tariji,3
Tarlac City,3
Tartaro,3
Tayabo,3
Telabastagan,3
Tikiw,3
Tinang,3
Tondod,3
Uacon,3
Umiray,3
Upig,3
Vargas,3
Villa Aglipay,3
Villa Isla,3
Vizal San Pablo,3
Vizal Santo Niño,3
Agbannawag,15
Ambuclao,15
Amlimay,15
Ampusungan,15
Angad,15
Apayao,15
Atok,15
Baculongan,15
Baguinge,15
Baguio,15
Bakun,15
Balbalan,15
Banaue,15
Bangao,15
Bangued,15
Bantay,15
Barlig,15
Bauko,15
Bayabas,15
Besao,15
Betwagan,15
Bocos,15
Bokod,15
Boliney,15
Bontoc,15
Bucay,15
Buguias,15
Bulalacao,15
Butigui,15
Calaba,15
Calanasan,15
Conner,15
Daguioman,15
Dalipey,15
Dalupirip,15
Danglas,15
Dolores,15
Flora,15
Gambang,15
Guinsadan,15
Hapao,15
Itogon,15
Kabugao,15
Kalinga,15
Kapangan,15
Kiangan,15
Kibungan,15
La Paz,15
La Trinidad,15
Lagangilang,15
Lagawe,15
Lagayan,15
Lamut,15
Laya,15
Licuan,15
Liwan,15
Loacan,15
Luba,15
Lubuagan,15
Luna,15
Manabo,15
Mankayan,15
Monamon,15
Mountain Province,15
Nangalisan,15
Natonin,15
Natubleng,15
Paracelis,15
Pasil,15
Peñarrubia,15
Pidigan,15
Pilar,15
Pinukpuk,15
Province of Abra,15
Province of Benguet,15
Province of Ifugao,15
Sablan,15
Sadanga,15
Sadsadan,15
Sagada,15
San Juan,15
San Ramon,15
Santa Marcela,15
Tabaan,15
Tabio,15
Tabuk,15
Tacadang,15
Tadian,15
Taloy,15
Tanudan,15
Tayum,15
Tinglayan,15
Topdac,15
Tublay,15
Tuding,15
Villarosa,15
Villaviciosa,15
Alejal,11
Andili,11
Andop,11
Anibongan,11
Astorga,11
Babag,11
Baculin,11
Baganga,11
Balagunan,11
Balangonan,11
Balutakay,11
Bansalan,11
Bantacan,11
Baon,11
Baracatan,11
Basiawan,11
Batiano,11
Bato,11
Batobato,11
Baylo,11
Biao,11
Bincoñgan,11
Bitaogan,11
Bobon,11
Bolila,11
Boston,11
Buclad,11
Buhangin,11
Bukid,11
Bulacan,11
Bungabon,11
Butulan,11
Cabayangan,11
Cabinuangan,11
Caburan,11
Cambanugoy,11
Camudmud,11
Caraga,11
Carmen,11
Cateel,11
Cogon,11
Compostela,11
Compostela Valley,11
Concepcion,11
Corocotan,11
Coronon,11
Cuambog,11
Culaman,11
Dacudao,11
Davan,11
Davao,11
Del Pilar,11
Digos,11
Dolo,11
Dumlan,11
Esperanza,11
Gabi,11
Gabuyan,11
Goma,11
Guihing Proper,11
Gumalang,11
Gupitan,11
Hagonoy,11
Hiju Maco,11
Ignit,11
Ilangay,11
Inawayan,11
Jovellar,11
Kalbay,11
Kalian,11
Kaligutan,11
Kapalong,11
Katipunan,11
Kiblawan,11
Kinablangan,11
Kinamayan,11
Kinangan,11
La Libertad,11
La Paz,11
La Union,11
Lacaron,11
Lacson,11
Lais,11
Lamitan,11
Lapuan,11
Lasang,11
Libuganon,11
Limao,11
Limot,11
Linao,11
Linoan,11
Lukatan,11
Luna,11
Lungaog,11
Lupon,11
Luzon,11
Mabini,11
Mabuhay,11
Maco,11
Maduao,11
Magatos,11
Magdug,11
Magnaga,11
Magsaysay,11
Magugpo Poblacion,11
Mahanob,11
Mahayag,11
Malagos,11
Malalag,11
Malinao,11
Malita,11
Mambago,11
Managa,11
Manaloal,11
Manat,11
Manay,11
Mangili,11
Manikling,11
Matanao,11
Mati,11
Matiao,11
Matti,11
Mawab,11
Mayo,11
Monkayo,11
Montevista,11
Nabunturan,11
Nangan,11
Nanyo,11
New Baclayon,11
New Bohol,11
New Corella,11
New Leyte,11
New Sibonga,11
New Visayas,11
Nuing,11
Padada,11
Pag-asa,11
Pagsabangan,11
Palma Gil,11
Panabo,11
Pandasan,11
Pangian,11
Panikian,11
Pantukan,11
Pasian,11
Pondaguitan,11
Province of Davao del Norte,11
Province of Davao del Sur,11
Province of Davao Oriental,11
Pung-Pang,11
Samal,11
Sampao,11
San Alfonso,11
San Antonio,11
San Ignacio,11
San Luis,11
San Mariano,11
San Miguel,11
San Pedro,11
San Rafael,11
San Remigio,11
Santa Cruz,11
Santa Maria,11
Santiago,11
Santo Niño,11
Sarangani,11
Sibulan,11
Sigaboy,11
Simod,11
Sinawilan,11
Sinayawan,11
Sirib,11
Sugal,11
Sulop,11
Surup,11
Suz-on,11
Tagakpan,11
Tagdanua,11
Tagnanan,11
Takub,11
Talagutong,11
Talisay,11
Talomo,11
Tamayong,11
Tambo,11
Tamisan,11
Tamugan,11
Tanlad,11
Tapia,11
Tarragona,11
Tawan tawan,11
Taytayan,11
Tibagon,11
Tibanbang,11
Tiblawan,11
Tombongon,11
Tubalan,11
Tuban,11
Tubod,11
Tuganay,11
Tuli,11
Ula,11
Wañgan,11
Wines,11
Andili,DVO
Andop,DVO
Anibongan,DVO
Astorga,DVO
Asuncion,DVO
Babag,DVO
Baculin,DVO
Baganga,DVO
Balagunan,DVO
Balangonan,DVO
Balutakay,DVO
Banaybanay,DVO
Bansalan,DVO
Bantacan,DVO
Baon,DVO
Baracatan,DVO
Basiawan,DVO
Batiano,DVO
Bato,DVO
Batobato,DVO
Baylo,DVO
Biao,DVO
Bincoñgan,DVO
Bitaogan,DVO
Bobon,DVO
Bolila,DVO
Boston,DVO
Buclad,DVO
Buhangin,DVO
Bukid,DVO
Bulacan,DVO
Bungabon,DVO
Butulan,DVO
Cabayangan,DVO
Cabinuangan,DVO
Caburan,DVO
Cambanugoy,DVO
Camudmud,DVO
Caraga,DVO
Carmen,DVO
Cateel,DVO
City of Mati,DVO
City of Panabo,DVO
City of Tagum,DVO
Cogon,DVO
Concepcion,DVO
Corocotan,DVO
Coronon,DVO
Cuambog,DVO
Culaman,DVO
Dacudao,DVO
Dakbayan sa Digos,DVO
Davan,DVO
Davao City,DVO
Del Pilar,DVO
Digos,DVO
Dolo,DVO
Don Marcelino,DVO
Dumlan,DVO
Esperanza,DVO
Gabi,DVO
Gabuyan,DVO
Goma,DVO
Governor Generoso,DVO
Guihing Proper,DVO
Gumalang,DVO
Gupitan,DVO
Hagonoy,DVO
Ignit,DVO
Ilangay,DVO
Inawayan,DVO
Island Garden City of Samal,DVO
Jose Abad Santos,DVO
Jovellar,DVO
Kalbay,DVO
